metric,lang,lp,k,m,condition,severity,family,positions,chain_step,chain_plan,doc_id,family_id,block_id,n_tokens_src,n_tokens_tgt,truncated,S,s_1,s_2,s_3,s_4
mock,de,en-de(synthetic),2,0,none,,,,0,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k2,46,48,False,0.8696834712661179,0.8584443568976915,0.8748898197766001,,
mock,de,en-de(synthetic),2,1,minor_accuracy,minor,accuracy,0,1,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k2,46,48,False,0.8314408841528766,0.7870052468855695,0.8748898197766001,,
mock,de,en-de(synthetic),2,2,minor_accuracy,minor,accuracy,"0,1",3,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k2,46,48,False,0.7765569180259908,0.7870052468855695,0.7684239292675734,,
mock,de,en-de(synthetic),2,1,minor_fluency,minor,fluency,0,1,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k2,46,48,False,0.831978440700126,0.7865601426579489,0.8748898197766001,,
mock,de,en-de(synthetic),2,2,minor_fluency,minor,fluency,"0,1",3,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k2,46,48,False,0.7519062393535231,0.7865601426579489,0.7425442642483192,,
mock,de,en-de(synthetic),2,1,major_accuracy,major,accuracy,0,1,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k2,46,48,False,0.6103928182940523,0.5506914207360889,0.8748898197766001,,
mock,de,en-de(synthetic),2,2,major_accuracy,major,accuracy,"0,1",3,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k2,46,48,False,0.5388629553389538,0.5506914207360889,0.5335599884282607,,
mock,de,en-de(synthetic),2,1,major_fluency,major,fluency,0,1,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k2,46,48,False,0.7307161858738861,0.6623186510561889,0.8748898197766001,,
mock,de,en-de(synthetic),2,2,major_fluency,major,fluency,"0,1",3,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k2,46,48,False,0.6850409130354508,0.6623186510561889,0.7372023862079783,,
mock,de,en-de(synthetic),4,0,none,,,,0,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.8682356840665665,0.8584443568976915,0.8748898197766001,0.8792733628800786,0.8498332614545319
mock,de,en-de(synthetic),4,1,minor_accuracy,minor,accuracy,0,1,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.8118796843416238,0.7870052468855695,0.8748898197766001,0.8792733628800786,0.8498332614545319
mock,de,en-de(synthetic),4,2,minor_accuracy,minor,accuracy,"0,2",2,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.8084197307643708,0.7870052468855695,0.8748898197766001,0.7730325555856012,0.8498332614545319
mock,de,en-de(synthetic),4,3,minor_accuracy,minor,accuracy,"0,1,2",3,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.7880426720661524,0.7870052468855695,0.7684239292675734,0.7730325555856012,0.8498332614545319
mock,de,en-de(synthetic),4,4,minor_accuracy,minor,accuracy,"0,1,2,3",4,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.7499752422914346,0.7870052468855695,0.7684239292675734,0.7730325555856012,0.7064236682853574
mock,de,en-de(synthetic),4,1,minor_fluency,minor,fluency,0,1,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.8434055610429532,0.7865601426579489,0.8748898197766001,0.8792733628800786,0.8498332614545319
mock,de,en-de(synthetic),4,2,minor_fluency,minor,fluency,"0,2",2,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.827104947603946,0.7865601426579489,0.8748898197766001,0.8152684315596711,0.8498332614545319
mock,de,en-de(synthetic),4,3,minor_fluency,minor,fluency,"0,1,2",3,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.7928816849800265,0.7865601426579489,0.7425442642483192,0.8152684315596711,0.8498332614545319
mock,de,en-de(synthetic),4,4,minor_fluency,minor,fluency,"0,1,2,3",4,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.7736702987751924,0.7865601426579489,0.7425442642483192,0.8152684315596711,0.7956857521222209
mock,de,en-de(synthetic),4,1,major_accuracy,major,accuracy,0,1,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.7105011758677878,0.5506914207360889,0.8748898197766001,0.8792733628800786,0.8498332614545319
mock,de,en-de(synthetic),4,2,major_accuracy,major,accuracy,"0,2",2,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.6413094310120071,0.5506914207360889,0.8748898197766001,0.5657546253424512,0.8498332614545319
mock,de,en-de(synthetic),4,3,major_accuracy,major,accuracy,"0,1,2",3,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.5714709076463004,0.5506914207360889,0.5335599884282607,0.5657546253424512,0.8498332614545319
mock,de,en-de(synthetic),4,4,major_accuracy,major,accuracy,"0,1,2,3",4,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.5456001474034623,0.5506914207360889,0.5335599884282607,0.5657546253424512,0.5587363306149109
mock,de,en-de(synthetic),4,1,major_fluency,major,fluency,0,1,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.7760941279754745,0.6623186510561889,0.8748898197766001,0.8792733628800786,0.8498332614545319
mock,de,en-de(synthetic),4,2,major_fluency,major,fluency,"0,2",2,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.7300854711519913,0.6623186510561889,0.8748898197766001,0.7010353091740117,0.8498332614545319
mock,de,en-de(synthetic),4,3,major_fluency,major,fluency,"0,1,2",3,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.7055636823673342,0.6623186510561889,0.7372023862079783,0.7010353091740117,0.8498332614545319
mock,de,en-de(synthetic),4,4,major_fluency,major,fluency,"0,1,2,3",4,"0,2,1,3",0b6e615588c09741,de_0b6e615588c09741_0,de_0b6e615588c09741_0_k4,90,95,False,0.6801702424113183,0.6623186510561889,0.7372023862079783,0.7010353091740117,0.6620629629353868
mock,de,en-de(synthetic),1,0,none,,,,0,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k1,24,25,False,0.8189898683572276,0.8189898683572276,,,
mock,de,en-de(synthetic),1,1,minor_accuracy,minor,accuracy,0,3,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k1,24,25,False,0.7385933710287138,0.7385933710287138,,,
mock,de,en-de(synthetic),1,1,minor_fluency,minor,fluency,0,3,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k1,24,25,False,0.7828917035553257,0.7828917035553257,,,
mock,de,en-de(synthetic),1,1,major_accuracy,major,accuracy,0,3,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k1,24,25,False,0.5814672517884092,0.5814672517884092,,,
mock,de,en-de(synthetic),1,1,major_fluency,major,fluency,0,3,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k1,24,25,False,0.6482044869399436,0.6482044869399436,,,
mock,de,en-de(synthetic),2,0,none,,,,0,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k2,46,48,False,0.8232090253858982,0.8189898683572276,0.7915140971141729,,
mock,de,en-de(synthetic),2,1,minor_accuracy,minor,accuracy,0,3,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k2,46,48,False,0.7577772700361407,0.7385933710287138,0.7915140971141729,,
mock,de,en-de(synthetic),2,2,minor_accuracy,minor,accuracy,"0,1",4,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k2,46,48,False,0.7686771177882028,0.7385933710287138,0.7995182012938354,,
mock,de,en-de(synthetic),2,1,minor_fluency,minor,fluency,0,3,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k2,46,48,False,0.8026454908268839,0.7828917035553257,0.7915140971141729,,
mock,de,en-de(synthetic),2,2,minor_fluency,minor,fluency,"0,1",4,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k2,46,48,False,0.7894568416902683,0.7828917035553257,0.8413954103180176,,
mock,de,en-de(synthetic),2,1,major_accuracy,major,accuracy,0,3,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k2,46,48,False,0.6564947314376001,0.5814672517884092,0.7915140971141729,,
mock,de,en-de(synthetic),2,2,major_accuracy,major,accuracy,"0,1",4,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k2,46,48,False,0.601933244952696,0.5814672517884092,0.6172615847677541,,
mock,de,en-de(synthetic),2,1,major_fluency,major,fluency,0,3,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k2,46,48,False,0.7057971327860125,0.6482044869399436,0.7915140971141729,,
mock,de,en-de(synthetic),2,2,major_fluency,major,fluency,"0,1",4,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k2,46,48,False,0.6589910784200169,0.6482044869399436,0.6879417157666393,,
mock,de,en-de(synthetic),4,0,none,,,,0,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.8293956992103527,0.8189898683572276,0.7915140971141729,0.8491151931416113,0.8395631270943767
mock,de,en-de(synthetic),4,1,minor_accuracy,minor,accuracy,3,1,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.8164522376996048,0.8189898683572276,0.7915140971141729,0.8491151931416113,0.7734895388512931
mock,de,en-de(synthetic),4,2,minor_accuracy,minor,accuracy,"2,3",2,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.7732311502741995,0.8189898683572276,0.7915140971141729,0.740577078625321,0.7734895388512931
mock,de,en-de(synthetic),4,3,minor_accuracy,minor,accuracy,"0,2,3",3,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.7579582536533515,0.7385933710287138,0.7915140971141729,0.740577078625321,0.7734895388512931
mock,de,en-de(synthetic),4,4,minor_accuracy,minor,accuracy,"0,1,2,3",4,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.776099623825668,0.7385933710287138,0.7995182012938354,0.740577078625321,0.7734895388512931
mock,de,en-de(synthetic),4,1,minor_fluency,minor,fluency,3,1,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.8077696492045641,0.8189898683572276,0.7915140971141729,0.8491151931416113,0.8293121173622604
mock,de,en-de(synthetic),4,2,minor_fluency,minor,fluency,"2,3",2,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.8038813204751762,0.8189898683572276,0.7915140971141729,0.7883943761024351,0.8293121173622604
mock,de,en-de(synthetic),4,3,minor_fluency,minor,fluency,"0,2,3",3,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.7840274166648845,0.7828917035553257,0.7915140971141729,0.7883943761024351,0.8293121173622604
mock,de,en-de(synthetic),4,4,minor_fluency,minor,fluency,"0,1,2,3",4,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.7969713138109492,0.7828917035553257,0.8413954103180176,0.7883943761024351,0.8293121173622604
mock,de,en-de(synthetic),4,1,major_accuracy,major,accuracy,3,1,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.715923656824645,0.8189898683572276,0.7915140971141729,0.8491151931416113,0.5780257412214189
mock,de,en-de(synthetic),4,2,major_accuracy,major,accuracy,"2,3",2,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.6336132092325882,0.8189898683572276,0.7915140971141729,0.5296009822894354,0.5780257412214189
mock,de,en-de(synthetic),4,3,major_accuracy,major,accuracy,"0,2,3",3,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.5987026577002449,0.5814672517884092,0.7915140971141729,0.5296009822894354,0.5780257412214189
mock,de,en-de(synthetic),4,4,major_accuracy,major,accuracy,"0,1,2,3",4,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.5816837298506308,0.5814672517884092,0.6172615847677541,0.5296009822894354,0.5780257412214189
mock,de,en-de(synthetic),4,1,major_fluency,major,fluency,3,1,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.7909093805168997,0.8189898683572276,0.7915140971141729,0.8491151931416113,0.7272775321263212
mock,de,en-de(synthetic),4,2,major_fluency,major,fluency,"2,3",2,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.7584214996169715,0.8189898683572276,0.7915140971141729,0.7249211079896418,0.7272775321263212
mock,de,en-de(synthetic),4,3,major_fluency,major,fluency,"0,2,3",3,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.7041635063090911,0.6482044869399436,0.7915140971141729,0.7249211079896418,0.7272775321263212
mock,de,en-de(synthetic),4,4,major_fluency,major,fluency,"0,1,2,3",4,"3,2,0,1",5bfed2e9eb424112,de_5bfed2e9eb424112_4,de_5bfed2e9eb424112_4_k4,90,95,False,0.6927850135818006,0.6482044869399436,0.6879417157666393,0.7249211079896418,0.7272775321263212
mock,de,en-de(synthetic),1,0,none,,,,0,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k1,24,25,False,0.871797744874148,0.871797744874148,,,
mock,de,en-de(synthetic),1,1,minor_accuracy,minor,accuracy,0,2,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k1,24,25,False,0.7412810014363446,0.7412810014363446,,,
mock,de,en-de(synthetic),1,1,minor_fluency,minor,fluency,0,2,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k1,24,25,False,0.7760139095402295,0.7760139095402295,,,
mock,de,en-de(synthetic),1,1,major_accuracy,major,accuracy,0,2,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k1,24,25,False,0.5896416391371275,0.5896416391371275,,,
mock,de,en-de(synthetic),1,1,major_fluency,major,fluency,0,2,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k1,24,25,False,0.7188529862689278,0.7188529862689278,,,
mock,de,en-de(synthetic),2,0,none,,,,0,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k2,46,48,False,0.8408501590112192,0.871797744874148,0.8124872692741271,,
mock,de,en-de(synthetic),2,1,minor_accuracy,minor,accuracy,0,2,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k2,46,48,False,0.7685321948509864,0.7412810014363446,0.8124872692741271,,
mock,de,en-de(synthetic),2,2,minor_accuracy,minor,accuracy,"0,1",4,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k2,46,48,False,0.7460472486324848,0.7412810014363446,0.7602132433681388,,
mock,de,en-de(synthetic),2,1,minor_fluency,minor,fluency,0,2,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k2,46,48,False,0.7941314208806791,0.7760139095402295,0.8124872692741271,,
mock,de,en-de(synthetic),2,2,minor_fluency,minor,fluency,"0,1",4,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k2,46,48,False,0.7763284333452954,0.7760139095402295,0.7478966224121263,,
mock,de,en-de(synthetic),2,1,major_accuracy,major,accuracy,0,2,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k2,46,48,False,0.6495101965367571,0.5896416391371275,0.8124872692741271,,
mock,de,en-de(synthetic),2,2,major_accuracy,major,accuracy,"0,1",4,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k2,46,48,False,0.5688787304686841,0.5896416391371275,0.5281420212109909,,
mock,de,en-de(synthetic),2,1,major_fluency,major,fluency,0,2,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k2,46,48,False,0.7549870194804696,0.7188529862689278,0.8124872692741271,,
mock,de,en-de(synthetic),2,2,major_fluency,major,fluency,"0,1",4,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k2,46,48,False,0.7009183356031098,0.7188529862689278,0.6686298649998837,,
mock,de,en-de(synthetic),4,0,none,,,,0,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.8563612290167225,0.871797744874148,0.8124872692741271,0.8629305497152835,0.8662744890809781
mock,de,en-de(synthetic),4,1,minor_accuracy,minor,accuracy,3,1,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.8290613594800024,0.871797744874148,0.8124872692741271,0.8629305497152835,0.8224073038544263
mock,de,en-de(synthetic),4,2,minor_accuracy,minor,accuracy,"0,3",2,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.8053492641380888,0.7412810014363446,0.8124872692741271,0.8629305497152835,0.8224073038544263
mock,de,en-de(synthetic),4,3,minor_accuracy,minor,accuracy,"0,2,3",3,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.8093525493818805,0.7412810014363446,0.8124872692741271,0.8040827540556642,0.8224073038544263
mock,de,en-de(synthetic),4,4,minor_accuracy,minor,accuracy,"0,1,2,3",4,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.7683512852935126,0.7412810014363446,0.7602132433681388,0.8040827540556642,0.8224073038544263
mock,de,en-de(synthetic),4,1,minor_fluency,minor,fluency,3,1,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.8117065376563448,0.871797744874148,0.8124872692741271,0.8629305497152835,0.7755731725327564
mock,de,en-de(synthetic),4,2,minor_fluency,minor,fluency,"0,3",2,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.7916251399101905,0.7760139095402295,0.8124872692741271,0.8629305497152835,0.7755731725327564
mock,de,en-de(synthetic),4,3,minor_fluency,minor,fluency,"0,2,3",3,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.7646506154467292,0.7760139095402295,0.8124872692741271,0.7704238809627175,0.7755731725327564
mock,de,en-de(synthetic),4,4,minor_fluency,minor,fluency,"0,1,2,3",4,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.7715068526246733,0.7760139095402295,0.7478966224121263,0.7704238809627175,0.7755731725327564
mock,de,en-de(synthetic),4,1,major_accuracy,major,accuracy,3,1,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.7008907255045281,0.871797744874148,0.8124872692741271,0.8629305497152835,0.5456065618819288
mock,de,en-de(synthetic),4,2,major_accuracy,major,accuracy,"0,3",2,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.6184687204470455,0.5896416391371275,0.8124872692741271,0.8629305497152835,0.5456065618819288
mock,de,en-de(synthetic),4,3,major_accuracy,major,accuracy,"0,2,3",3,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.584202331772689,0.5896416391371275,0.8124872692741271,0.5533330787756352,0.5456065618819288
mock,de,en-de(synthetic),4,4,major_accuracy,major,accuracy,"0,1,2,3",4,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.5528458277959211,0.5896416391371275,0.5281420212109909,0.5533330787756352,0.5456065618819288
mock,de,en-de(synthetic),4,1,major_fluency,major,fluency,3,1,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.7646332904276717,0.871797744874148,0.8124872692741271,0.8629305497152835,0.6382401994856947
mock,de,en-de(synthetic),4,2,major_fluency,major,fluency,"0,3",2,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.7269870235302303,0.7188529862689278,0.8124872692741271,0.8629305497152835,0.6382401994856947
mock,de,en-de(synthetic),4,3,major_fluency,major,fluency,"0,2,3",3,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.6816555859308872,0.7188529862689278,0.8124872692741271,0.6685765245212238,0.6382401994856947
mock,de,en-de(synthetic),4,4,major_fluency,major,fluency,"0,1,2,3",4,"3,0,2,1",35f0132b45900329,de_35f0132b45900329_0,de_35f0132b45900329_0_k4,90,95,False,0.660637716720694,0.7188529862689278,0.6686298649998837,0.6685765245212238,0.6382401994856947
mock,de,en-de(synthetic),1,0,none,,,,0,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k1,24,25,False,0.8399872365736931,0.8399872365736931,,,
mock,de,en-de(synthetic),1,1,minor_accuracy,minor,accuracy,0,3,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k1,24,25,False,0.7644732906197608,0.7644732906197608,,,
mock,de,en-de(synthetic),1,1,minor_fluency,minor,fluency,0,3,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k1,24,25,False,0.7742654770021621,0.7742654770021621,,,
mock,de,en-de(synthetic),1,1,major_accuracy,major,accuracy,0,3,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k1,24,25,False,0.5080373305832493,0.5080373305832493,,,
mock,de,en-de(synthetic),1,1,major_fluency,major,fluency,0,3,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k1,24,25,False,0.7083126234543071,0.7083126234543071,,,
mock,de,en-de(synthetic),2,0,none,,,,0,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k2,46,48,False,0.8328970117914701,0.8399872365736931,0.8270949756671839,,
mock,de,en-de(synthetic),2,1,minor_accuracy,minor,accuracy,0,3,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k2,46,48,False,0.7936674387789879,0.7644732906197608,0.8270949756671839,,
mock,de,en-de(synthetic),2,2,minor_accuracy,minor,accuracy,"0,1",4,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k2,46,48,False,0.7900663670893714,0.7644732906197608,0.791693387232943,,
mock,de,en-de(synthetic),2,1,minor_fluency,minor,fluency,0,3,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k2,46,48,False,0.8104723016864381,0.7742654770021621,0.8270949756671839,,
mock,de,en-de(synthetic),2,2,minor_fluency,minor,fluency,"0,1",4,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k2,46,48,False,0.7928174383250067,0.7742654770021621,0.7603121850453954,,
mock,de,en-de(synthetic),2,1,major_accuracy,major,accuracy,0,3,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k2,46,48,False,0.5812387721153843,0.5080373305832493,0.8270949756671839,,
mock,de,en-de(synthetic),2,2,major_accuracy,major,accuracy,"0,1",4,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k2,46,48,False,0.5277407760367971,0.5080373305832493,0.5450857840185666,,
mock,de,en-de(synthetic),2,1,major_fluency,major,fluency,0,3,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k2,46,48,False,0.7643527576434224,0.7083126234543071,0.8270949756671839,,
mock,de,en-de(synthetic),2,2,major_fluency,major,fluency,"0,1",4,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k2,46,48,False,0.6989454191437408,0.7083126234543071,0.7041154586526182,,
mock,de,en-de(synthetic),4,0,none,,,,0,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k4,90,95,False,0.8340842483105255,0.8399872365736931,0.8270949756671839,0.8251921988554417,0.8322769976351168
mock,de,en-de(synthetic),4,1,minor_accuracy,minor,accuracy,3,1,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k4,90,95,False,0.821299684861146,0.8399872365736931,0.8270949756671839,0.8251921988554417,0.7578383683325467
mock,de,en-de(synthetic),4,2,minor_accuracy,minor,accuracy,"2,3",2,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k4,90,95,False,0.8097015150942074,0.8399872365736931,0.8270949756671839,0.7630852215098191,0.7578383683325467
mock,de,en-de(synthetic),4,3,minor_accuracy,minor,accuracy,"0,2,3",3,"3,2,0,1",13b62911b77b955c,de_13b62911b77b955c_0,de_13b62911b77b955c_0_k4,90,95,False,0.7765719995091696,0.7644732906197608,0.8270949756671839,0.7630852215098191,0.7578383683325467
